employee_id,fullname,nip,company_name,area_name,position_name,department_name,division_name,directorate_name,grade_name,education_name,major_name,years_of_service_months,2021,2022,2023,2024,2025,CEX2021,CEX2022,CEX2023,CEX2024,CEX2025,CSI2021,CSI2022,CSI2023,CSI2024,CSI2025,FTC2021,FTC2022,FTC2023,FTC2024,FTC2025,GDR2021,GDR2022,GDR2023,GDR2024,GDR2025,IDS2021,IDS2022,IDS2023,IDS2024,IDS2025,LIE2021,LIE2022,LIE2023,LIE2024,LIE2025,QDD2021,QDD2022,QDD2023,QDD2024,QDD2025,SEA2021,SEA2022,SEA2023,SEA2024,SEA2025,STO2021,STO2022,STO2023,STO2024,STO2025,VCU2021,VCU2022,VCU2023,VCU2024,VCU2025,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,Papi_A,Papi_B,Papi_C,Papi_D,Papi_E,Papi_F,Papi_G,Papi_I,Papi_K,Papi_L,Papi_N,Papi_O,Papi_P,Papi_R,Papi_S,Papi_T,Papi_V,Papi_W,Papi_X,Papi_Z,Rank1,Rank2,Rank3,Rank4,Rank5,Rank6,Rank7,Rank8,Rank9,Rank10,Rank11,Rank12,Rank13,Rank14
EMP101874,Nadia Siregar,262245,PT Lumo Cosmetics Asia,Plant,Sales Supervisor,Marketing,Digital Marketing,Commercial,III,S1,Engineering,61,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,,3.0,,3.0,5.0,,,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,48,67,DI,Dominant-Influencer,ENFJ,,,3,3.0,5.0,2.0,2.0,9.0,8.0,4.0,1.0,8.0,6.0,3.0,3.0,1.0,7.0,6.0,6.0,5.0,1.0,4.0,6.0,Strategic,Analytical,Significance,Belief,Deliberative,Connectedness,Input,Intellection,Maximizer,Arranger,Achiever,Includer,Context,Competition
EMP101875,Rendra Santoso,149644,PT VASKA Wellness,HQ,Sales Supervisor,HR,Operations,Technology,IV,S2,Business,75,3.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,1.0,4.0,,3.0,,2.0,,3.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,74,38,IC,Influencer-Conscientious,ENFP,98.0,20.0,3,1.0,5.0,4.0,8.0,2.0,5.0,6.0,6.0,1.0,5.0,6.0,3.0,6.0,9.0,4.0,5.0,,8.0,5.0,8.0,Intellection,Futuristic,Focus,Communication,,Woo,Discipline,Harmony,,Individualization,Includer,Restorative,Relator,Achiever
EMP101876,Tania Saputra,315725,PT Mandala Distribution Center,Distribution,Sales Supervisor,Operations,Talent Management,Technology,V,D3,Economics,32,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,,2.0,2.0,3.0,2.0,6.0,3.0,1.0,3.0,2.0,,3.0,,3.0,2.0,2.0,3.0,1.0,3.0,,3.0,3.0,1.0,,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,,3.0,1.0,3.0,25,34,IS,Influencer-Steadiness,ISFJ,95.0,26.0,4,5.0,8.0,7.0,7.0,7.0,2.0,1.0,4.0,9.0,7.0,5.0,2.0,8.0,8.0,7.0,5.0,4.0,4.0,7.0,2.0,Responsibility,,Competition,Empathy,Self-Assurance,Achiever,,,Deliberative,Belief,Arranger,Strategic,Significance,
EMP101877,Iman Suharto,672436,PT Lumo Cosmetics Asia,HQ,Finance Officer,HR,Talent Management,Technology,III,S1,Statistics,14,,5.0,4.0,3.0,,,5.0,4.0,4.0,2.0,,5.0,4.0,4.0,2.0,,5.0,5.0,3.0,3.0,,4.0,4.0,3.0,2.0,,,4.0,3.0,,,5.0,3.0,,3.0,,5.0,,4.0,3.0,,4.0,4.0,3.0,3.0,,5.0,5.0,3.0,3.0,,,4.0,3.0,3.0,60,47,DS,Dominant-Steadiness,INFP,134.0,33.0,10,5.0,,9.0,1.0,5.0,2.0,2.0,4.0,8.0,,7.0,3.0,2.0,,4.0,6.0,6.0,5.0,2.0,5.0,Futuristic,Input,Communication,Self-Assurance,Consistency,Adaptability,Individualization,Includer,Competition,,Connectedness,Activator,Focus,Empathy
EMP101878,Teguh Herlambang,948709,PT Aurora Beauty Indonesia,Store,Finance Officer,Operations,Operations,Commercial,IV,SMA,Business,12,,3.0,3.0,1.0,5.0,,2.0,6.0,1.0,5.0,,2.0,3.0,2.0,4.0,,3.0,3.0,1.0,5.0,,3.0,3.0,2.0,4.0,,2.0,4.0,1.0,5.0,,2.0,2.0,1.0,5.0,,3.0,3.0,,5.0,,3.0,4.0,1.0,5.0,,4.0,4.0,1.0,5.0,,4.0,4.0,1.0,5.0,89,80,IS,Influencer-Steadiness,ENFP,85.0,24.0,4,6.0,3.0,9.0,4.0,2.0,,2.0,1.0,2.0,1.0,1.0,3.0,5.0,9.0,1.0,4.0,9.0,2.0,5.0,,Developer,Individualization,Context,Ideation,Analytical,Adaptability,Maximizer,Woo,Deliberative,Intellection,Belief,Input,Harmony,Relator
EMP101879,Rani Handayani,837192,PT VASKA Wellness,Plant,Sales Supervisor,Operations,Operations,HR & Corp Affairs,V,D3,Statistics,26,5.0,5.0,3.0,,4.0,5.0,4.0,3.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,5.0,,1.0,5.0,5.0,4.0,3.0,2.0,4.0,5.0,,3.0,3.0,4.0,4.0,,3.0,2.0,5.0,5.0,,3.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,,5.0,5.0,3.0,2.0,3.0,50,94,DC,Dominant-Conscientious,ISFP,89.0,35.0,10,3.0,9.0,4.0,5.0,8.0,4.0,3.0,5.0,8.0,,2.0,,4.0,6.0,4.0,4.0,9.0,4.0,8.0,2.0,Restorative,Discipline,Context,Analytical,Activator,Communication,Input,Intellection,Arranger,Developer,Responsibility,Self-Assurance,Belief,Adaptability
EMP101880,Nadia Nabila Pradana,676170,PT VASKA Wellness,Store,HRBP,Operations,Operations,Technology,V,SMA,Economics,29,3.0,3.0,5.0,3.0,2.0,4.0,3.0,,3.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,4.0,,2.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,5.0,3.0,3.0,91,20,DI,Dominant-Influencer,ISFP,115.0,16.0,7,8.0,3.0,,3.0,5.0,9.0,4.0,3.0,,4.0,6.0,8.0,7.0,7.0,6.0,,2.0,9.0,9.0,9.0,Learner,Consistency,Restorative,Positivity,Empathy,Communication,Context,Competition,Includer,Command,Developer,Discipline,,Belief
EMP101881,Dewi Dharma Ramadhan,218553,PT VASKA Wellness,Distribution,Brand Executive,HR,Sales,HR & Corp Affairs,V,S1,Statistics,45,3.0,,2.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,2.0,,5.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,4.0,45,56,DC,Dominant-Conscientious,ENFP,117.0,31.0,3,4.0,8.0,,4.0,3.0,5.0,3.0,,9.0,8.0,9.0,3.0,8.0,,,7.0,1.0,8.0,4.0,2.0,Competition,Discipline,Belief,Responsibility,Command,Restorative,,Ideation,Futuristic,Empathy,Arranger,Adaptability,Learner,Activator
EMP101882,Vania Rachman Anggara,859556,PT VASKA Wellness,HQ,Brand Executive,Operations,Talent Management,Commercial,III,S1,Engineering,48,3.0,4.0,3.0,3.0,3.0,,,2.0,4.0,3.0,3.0,,4.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,,2.0,3.0,2.0,3.0,2.0,74,87,DS,Dominant-Steadiness,ISFP,133.0,28.0,1,,6.0,3.0,1.0,9.0,7.0,3.0,4.0,1.0,8.0,9.0,6.0,9.0,,2.0,9.0,7.0,,1.0,4.0,Self-Assurance,Belief,Relator,Analytical,Learner,Responsibility,Individualization,Futuristic,Empathy,Strategic,Developer,Input,Discipline,Harmony
EMP101883,Rama Baskara Ramadhan,409798,PT Lumo Cosmetics Asia,HQ,Brand Executive,Finance,Operations,Technology,III,D3,Statistics,42,5.0,4.0,,2.0,2.0,,4.0,3.0,1.0,3.0,,3.0,,1.0,3.0,5.0,5.0,4.0,2.0,1.0,,3.0,3.0,0.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,2.0,1.0,5.0,4.0,5.0,2.0,1.0,5.0,3.0,3.0,,1.0,41,78,CI,Conscientious-Influencer,ESTJ,115.0,26.0,1,4.0,6.0,2.0,3.0,3.0,,7.0,8.0,5.0,2.0,2.0,7.0,,2.0,3.0,,2.0,6.0,6.0,,Responsibility,Achiever,Consistency,Strategic,Belief,Woo,Maximizer,Futuristic,Ideation,Activator,Communication,Developer,Learner,Restorative
EMP101884,Novi Anugrah Nugroho,888627,PT Aurora Beauty Indonesia,Distribution,Brand Executive,Marketing,Operations,HR & Corp Affairs,IV,D3,Statistics,75,3.0,5.0,5.0,5.0,3.0,4.0,,4.0,5.0,,3.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,3.0,3.0,,5.0,5.0,2.0,3.0,5.0,5.0,4.0,3.0,2.0,,5.0,5.0,4.0,3.0,,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,49,74,DI,Dominant-Influencer,ENFJ,,,1,3.0,7.0,3.0,3.0,1.0,9.0,8.0,9.0,4.0,9.0,7.0,6.0,5.0,7.0,6.0,9.0,8.0,3.0,9.0,,Activator,Individualization,Empathy,Command,Connectedness,Adaptability,Responsibility,Learner,Maximizer,Analytical,Positivity,Belief,Self-Assurance,Restorative
EMP101885,Gita Utami,707906,PT VASKA Wellness,Plant,Finance Officer,Operations,Digital Marketing,Technology,IV,S2,Engineering,111,5.0,6.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,,5.0,2.0,3.0,1.0,,5.0,2.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,3.0,3.0,3.0,2.0,,3.0,4.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,67,72,CD,Conscientious-Dominant,ENTJ,92.0,42.0,1,8.0,,5.0,5.0,1.0,1.0,6.0,2.0,9.0,8.0,5.0,1.0,7.0,4.0,9.0,7.0,4.0,6.0,3.0,3.0,Deliberative,Futuristic,Empathy,Self-Assurance,Positivity,Intellection,Focus,Command,Analytical,Significance,Maximizer,,Arranger,Strategic
EMP101886,Joko Saputra Salsabila,189884,PT Aurora Beauty Indonesia,Store,Sales Supervisor,Marketing,Talent Management,Technology,III,SMA,Psychology,23,,3.0,3.0,,3.0,,3.0,4.0,,2.0,,3.0,2.0,1.0,4.0,,3.0,3.0,1.0,3.0,,3.0,4.0,1.0,3.0,,3.0,3.0,1.0,4.0,,3.0,4.0,1.0,3.0,,3.0,4.0,1.0,2.0,,3.0,3.0,1.0,3.0,,2.0,3.0,1.0,3.0,,3.0,4.0,1.0,4.0,64,48,DI,Dominant-Influencer,ESTJ,,,4,3.0,9.0,,2.0,5.0,4.0,8.0,9.0,2.0,1.0,7.0,1.0,7.0,3.0,6.0,,9.0,1.0,2.0,9.0,Command,Woo,Achiever,Harmony,Focus,Learner,Strategic,Discipline,Competition,Analytical,Adaptability,Belief,Developer,Intellection
EMP101887,Bella Nabila Utami,462797,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Operations,Operations,Technology,IV,D3,Business,90,4.0,2.0,3.0,1.0,4.0,4.0,,3.0,1.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,,1.0,4.0,5.0,1.0,3.0,,4.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,3.0,,4.0,4.0,2.0,4.0,1.0,3.0,5.0,2.0,3.0,1.0,,4.0,,3.0,2.0,,80,63,IS,Influencer-Steadiness,,88.0,28.0,3,4.0,2.0,6.0,8.0,9.0,8.0,4.0,2.0,5.0,,5.0,6.0,1.0,7.0,5.0,3.0,,,,8.0,Responsibility,Significance,Strategic,Empathy,Woo,Includer,Communication,Arranger,Self-Assurance,Adaptability,Restorative,Competition,Analytical,Achiever
EMP101888,Citra Mahendra,710364,PT Mandala Distribution Center,HQ,HRBP,Marketing,Product Dev,Commercial,V,S1,Psychology,84,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,,2.0,3.0,1.0,4.0,3.0,2.0,3.0,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,23,48,ID,Influencer-Dominant,ENFJ,,,7,3.0,7.0,4.0,4.0,5.0,4.0,5.0,9.0,2.0,8.0,4.0,6.0,8.0,2.0,9.0,2.0,4.0,7.0,,1.0,Analytical,Positivity,Discipline,Connectedness,Developer,Command,Input,Responsibility,Competition,Futuristic,Adaptability,Individualization,Context,Empathy
EMP101889,Julia Kusuma,665939,PT Aurora Beauty Indonesia,Plant,Finance Officer,R&D,Sales,Commercial,V,D3,Psychology,20,,5.0,3.0,3.0,1.0,,5.0,2.0,3.0,2.0,,5.0,4.0,3.0,1.0,,5.0,3.0,2.0,1.0,,,3.0,4.0,1.0,,5.0,2.0,2.0,1.0,,5.0,4.0,3.0,2.0,,5.0,3.0,4.0,1.0,,5.0,3.0,3.0,1.0,,5.0,3.0,3.0,2.0,,,3.0,4.0,1.0,43,47,SD,Steadiness-Dominant,ENTP,120.0,24.0,5,8.0,5.0,9.0,2.0,7.0,1.0,1.0,4.0,3.0,8.0,4.0,7.0,8.0,9.0,8.0,4.0,1.0,1.0,8.0,4.0,Strategic,Deliberative,Harmony,Arranger,Responsibility,Focus,Connectedness,Discipline,Includer,Competition,Activator,Ideation,Restorative,Developer
EMP101890,Prasetyo Qolbi Maulida,904270,PT Lumo Cosmetics Asia,HQ,Brand Executive,Marketing,Sales,HR & Corp Affairs,V,D3,Engineering,58,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,,5.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,84,83,ID,Influencer-Dominant,ESFJ,,,4,8.0,7.0,,5.0,6.0,5.0,5.0,4.0,8.0,9.0,5.0,,1.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,Learner,Belief,Responsibility,Empathy,Intellection,Input,Focus,Developer,Woo,Achiever,Discipline,Maximizer,Futuristic,Communication
EMP101891,Budi Nugroho,718542,PT VASKA Wellness,Plant,Sales Supervisor,HR,Talent Management,Commercial,IV,SMA,Psychology,15,,4.0,4.0,3.0,5.0,,4.0,3.0,1.0,3.0,,5.0,1.0,1.0,3.0,,3.0,2.0,2.0,3.0,,4.0,2.0,1.0,3.0,,5.0,2.0,2.0,3.0,,,2.0,,3.0,,4.0,,1.0,3.0,,5.0,1.0,1.0,3.0,,,3.0,1.0,3.0,,4.0,2.0,1.0,2.0,46,52,SD,Steadiness-Dominant,INFP,86.0,31.0,4,9.0,5.0,7.0,5.0,2.0,3.0,2.0,5.0,8.0,3.0,6.0,,7.0,5.0,9.0,8.0,5.0,5.0,1.0,7.0,Belief,Discipline,Communication,Competition,Empathy,Woo,Maximizer,Includer,Connectedness,Relator,Ideation,Analytical,Significance,Deliberative
EMP101892,Evi Pratama,218886,PT Mandala Distribution Center,Store,Brand Executive,Finance,Product Dev,Technology,V,SMA,Business,79,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,,4.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,,4.0,,,2.0,2.0,3.0,5.0,4.0,,2.0,4.0,4.0,,3.0,2.0,45,76,DC,Dominant-Conscientious,ENTP,105.0,32.0,9,6.0,5.0,,4.0,2.0,2.0,7.0,4.0,6.0,4.0,4.0,2.0,3.0,4.0,,2.0,3.0,8.0,6.0,6.0,Connectedness,,Woo,Harmony,Responsibility,Analytical,Competition,Developer,Discipline,Relator,Belief,Strategic,Ideation,Intellection
EMP101893,Julia Situmorang,528933,PT Aurora Beauty Indonesia,Plant,HRBP,Marketing,Talent Management,Technology,V,S2,Engineering,35,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,,1.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,4.0,,1.0,4.0,5.0,4.0,4.0,1.0,5.0,4.0,4.0,,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,,1.0,4.0,4.0,3.0,4.0,2.0,53,49,SI,Steadiness-Influencer,ISFP,,,10,6.0,1.0,3.0,4.0,3.0,2.0,1.0,9.0,6.0,,7.0,1.0,6.0,2.0,4.0,2.0,,8.0,4.0,8.0,Discipline,Developer,Futuristic,Relator,Learner,Connectedness,Achiever,Command,Empathy,Significance,Self-Assurance,Input,Activator,
EMP101894,Tania Nugroho,226261,PT VASKA Wellness,Store,Finance Officer,Operations,Digital Marketing,Commercial,IV,D3,Psychology,16,,4.0,5.0,5.0,,,4.0,3.0,3.0,4.0,,4.0,3.0,,4.0,,5.0,4.0,4.0,4.0,,4.0,2.0,2.0,,,4.0,3.0,2.0,4.0,,4.0,3.0,4.0,4.0,,5.0,3.0,3.0,4.0,,5.0,3.0,2.0,4.0,,4.0,5.0,3.0,,,4.0,3.0,3.0,4.0,66,67,ID,Influencer-Dominant,ESTP,,36.0,7,7.0,9.0,4.0,,5.0,3.0,3.0,5.0,9.0,8.0,6.0,3.0,4.0,7.0,,3.0,2.0,2.0,2.0,2.0,Self-Assurance,Individualization,Consistency,Context,Belief,Relator,Discipline,Responsibility,,Arranger,Restorative,Includer,Deliberative,Communication
EMP101895,Yuni Saputra Wibowo,612175,PT Lumo Cosmetics Asia,Store,Finance Officer,R&D,Talent Management,Technology,V,D3,Psychology,86,,3.0,,3.0,4.0,1.0,3.0,4.0,,4.0,,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,,3.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,,4.0,4.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,41,74,IC,Influencer-Conscientious,ISFP,97.0,32.0,10,2.0,8.0,6.0,5.0,1.0,4.0,,1.0,7.0,9.0,1.0,4.0,5.0,3.0,1.0,1.0,8.0,3.0,7.0,5.0,Restorative,Individualization,Significance,Belief,Relator,,Futuristic,Competition,Analytical,Focus,Input,Achiever,Includer,Connectedness
EMP101896,Bayu Lestari Subekti,229514,PT Lumo Cosmetics Asia,HQ,Sales Supervisor,Marketing,Operations,Technology,IV,SMA,Business,20,,2.0,2.0,4.0,4.0,,2.0,2.0,4.0,4.0,,2.0,2.0,4.0,4.0,,2.0,2.0,5.0,5.0,,1.0,3.0,4.0,3.0,,1.0,2.0,4.0,5.0,,2.0,2.0,,4.0,,,3.0,4.0,4.0,,2.0,,4.0,3.0,,2.0,2.0,3.0,,,2.0,1.0,4.0,,97,95,SD,Steadiness-Dominant,INFP,,,2,,2.0,,3.0,6.0,,,8.0,4.0,9.0,1.0,6.0,9.0,2.0,6.0,2.0,5.0,5.0,9.0,5.0,Self-Assurance,Command,Adaptability,Woo,Input,Discipline,Competition,Activator,Focus,Belief,Relator,Individualization,Analytical,Connectedness
EMP101897,Vania Utama Lestari,680545,PT Lumo Cosmetics Asia,Distribution,Finance Officer,HR,Sales,Commercial,V,D3,Statistics,62,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,,4.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,65,90,DC,Dominant-Conscientious,INTP,,23.0,4,2.0,3.0,8.0,3.0,7.0,3.0,4.0,,3.0,7.0,6.0,4.0,9.0,7.0,8.0,4.0,4.0,7.0,8.0,6.0,Achiever,Discipline,,Adaptability,Responsibility,Competition,Activator,Command,Developer,Consistency,Context,Significance,Self-Assurance,Learner
EMP101898,Joko Candra Purnama,694123,PT VASKA Wellness,Distribution,Data Analyst,Marketing,Digital Marketing,Commercial,IV,SMA,Engineering,52,,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,51,64,SI,Steadiness-Influencer,ENFJ,,,7,6.0,1.0,5.0,1.0,7.0,9.0,2.0,4.0,2.0,6.0,8.0,3.0,7.0,5.0,9.0,9.0,8.0,8.0,4.0,8.0,Connectedness,Empathy,Consistency,Achiever,Arranger,Input,Developer,Harmony,Intellection,Woo,Futuristic,Adaptability,Maximizer,Command
EMP101899,Hana Aji Maulana,372460,PT Aurora Beauty Indonesia,Store,Finance Officer,R&D,Sales,Technology,IV,S1,Engineering,54,,4.0,4.0,1.0,4.0,3.0,4.0,,1.0,,3.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,,,3.0,3.0,4.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,3.0,4.0,3.0,1.0,,3.0,4.0,5.0,1.0,,3.0,5.0,3.0,1.0,4.0,2.0,5.0,,1.0,3.0,4.0,,5.0,1.0,,47,90,SD,Steadiness-Dominant,ISTJ,103.0,15.0,2,,1.0,1.0,4.0,2.0,9.0,,9.0,4.0,5.0,1.0,1.0,9.0,2.0,7.0,7.0,5.0,2.0,9.0,2.0,Competition,Ideation,Connectedness,Arranger,Significance,Focus,Positivity,Intellection,Input,Achiever,Responsibility,Discipline,Woo,
EMP101900,Bella Lestari Simanjuntak,472182,PT Lumo Cosmetics Asia,Distribution,Supply Planner,R&D,Operations,HR & Corp Affairs,V,S2,Design,39,4.0,,4.0,2.0,1.0,5.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,,1.0,,4.0,,4.0,2.0,1.0,,3.0,3.0,2.0,1.0,4.0,3.0,4.0,99.0,1.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,0.0,,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,57,70,SD,Steadiness-Dominant,ISFJ,111.0,33.0,6,2.0,,5.0,1.0,9.0,8.0,9.0,3.0,3.0,3.0,4.0,6.0,3.0,7.0,9.0,,4.0,8.0,9.0,4.0,Harmony,Achiever,Developer,Belief,Woo,Analytical,Learner,Positivity,Futuristic,,Includer,Ideation,Individualization,Self-Assurance
EMP101901,Julia Putra,731862,PT Lumo Cosmetics Asia,Distribution,Finance Officer,Operations,Talent Management,Commercial,IV,S1,Psychology,77,1.0,4.0,5.0,2.0,2.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,4.0,5.0,2.0,1.0,2.0,4.0,,,2.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,5.0,5.0,1.0,3.0,1.0,4.0,5.0,2.0,2.0,1.0,4.0,5.0,2.0,,81,84,,Steadiness-Dominant,ENTP,94.0,30.0,6,7.0,1.0,4.0,5.0,,9.0,5.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,7.0,6.0,7.0,,1.0,2.0,Learner,Includer,Ideation,Competition,Positivity,Communication,Maximizer,,Relator,Analytical,Focus,Context,Responsibility,
EMP101902,Citra Anugrah Purnama,914488,PT Mandala Distribution Center,HQ,Supply Planner,R&D,Talent Management,Technology,V,S1,Psychology,54,4.0,4.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,5.0,4.0,1.0,,3.0,3.0,4.0,2.0,,1.0,6.0,,2.0,,2.0,,4.0,2.0,1.0,2.0,4.0,4.0,1.0,,2.0,4.0,4.0,1.0,,,5.0,4.0,1.0,,2.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,,1.0,,60,34,CD,Conscientious-Dominant,INTJ,115.0,35.0,8,1.0,4.0,2.0,5.0,7.0,9.0,3.0,,,1.0,8.0,2.0,3.0,5.0,9.0,,5.0,3.0,2.0,4.0,Futuristic,Includer,Arranger,Self-Assurance,Focus,Maximizer,Adaptability,Developer,Analytical,,Belief,Command,Communication,Input
EMP101903,Kartika Fadillah Yulianto,733124,PT Aurora Beauty Indonesia,Plant,Finance Officer,Marketing,Digital Marketing,Technology,IV,S2,Psychology,28,4.0,,3.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,,5.0,2.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,4.0,4.0,34,80,SD,Steadiness-Dominant,ENFP,,,6,6.0,2.0,6.0,6.0,8.0,3.0,1.0,9.0,7.0,8.0,9.0,2.0,1.0,7.0,1.0,2.0,4.0,5.0,1.0,4.0,Developer,Maximizer,Connectedness,Futuristic,Activator,Learner,Discipline,,Positivity,Restorative,,Includer,,Context
